Yr,Mo,ProductName,Revenue,Units,Discount,FiscalYear
2025,7,Xcept,49518065.6871,88784.0,388949.06289999996,FY25-26
2025,7,Xilica,15391875.344500007,38007.0,103374.77549999999,FY25-26
2025,7,Zibes,7013114.413999987,49469.0,26575.686,FY25-26
2025,7,Zilero,1701662.3705,2007.0,11304.379500000001,FY25-26
2025,7,Zilfom,1403191.2625,2826.0,2037.2375,FY25-26
2025,7,Zoltar,9689871.867,42322.0,4277095.423,FY25-26
2025,8,Actiflor,5049565.675,7953.0,20471.825,FY25-26
2025,8,Actnise,3570623.2760999976,11063.0,224317.6139,FY25-26
2025,8,Ad Folic,12399524.013899991,32056.0,69618.8661,FY25-26
2025,8,Ad Folic OD,23569594.818699893,45161.0,178317.0313,FY25-26
2025,8,Ad-D Chewable,844013.1266000001,3177.0,3170.3334,FY25-26
2025,8,Agoviz,3943716.7544999993,5578.0,24751.3455,FY25-26
2025,8,Aircare,3923.1,9.0,0.0,FY25-26
2025,8,Aircare Plus,843582.1692,2134.0,1887.2908000000002,FY25-26
2025,8,Aireez,13604827.83,22908.0,145469.16999999998,FY25-26
2025,8,Anex-M,931655.1684000004,2816.0,5678.5916,FY25-26
2025,8,Anplag,38111985.585,27875.0,416644.41500000004,FY25-26
2025,8,Arbi,4441086.88,12482.0,35110.869999999995,FY25-26
2025,8,Arbi-A,1112132.4525000001,3933.0,5023.2875,FY25-26
2025,8,Arbi-D,9831415.5625,21330.0,61589.9375,FY25-26
2025,8,Avsar,152071298.68650135,335550.0,590731.1135,FY25-26
2025,8,Avsar Plus,50461601.18689965,112167.0,183518.5431,FY25-26
2025,8,BD PEN NEEDLE,2771227.8034,124136.0,26031.4366,FY25-26
2025,8,BD SYRINGE - BAG,67310058.617,1959975.0,1784168.983,FY25-26
2025,8,Bempion,561973.08,1358.0,5452.92,FY25-26
2025,8,Busonide,13639034.778499993,30149.0,54141.3715,FY25-26
2025,8,Byvas,31437902.601499844,111625.0,128056.9485,FY25-26
2025,8,Dapwiz,7850245.5175,24925.0,39930.4825,FY25-26
2025,8,Dapwiz Plus XR,2879605.468000001,6356.0,12720.132,FY25-26
2025,8,Dipof,2133774.8403000003,9496.0,15157.609699999999,FY25-26
2025,8,Diu Tansin,1976581.585,8492.0,8423.415,FY25-26
2025,8,Duzalta,19143674.097999986,32824.0,136326.542,FY25-26
2025,8,Eglaro,255513.98,578.0,2601.27,FY25-26
2025,8,Eglaro-S,10625080.7419,16532.0,47034.7581,FY25-26
2025,8,Erli,21330410.29299997,50435.0,108992.657,FY25-26
2025,8,Erli Plus,14628164.380500006,42505.0,49969.6695,FY25-26
2025,8,Erli Plus XR,15740401.03999997,29778.0,126168.16,FY25-26
2025,8,Erlina,22976769.66200002,39949.0,132078.33800000002,FY25-26
2025,8,Erlina Plus XR,6750044.140000009,24297.0,42761.46,FY25-26
2025,8,Estar,55652217.604099944,146192.0,425824.1459,FY25-26
2025,8,Evo Joshanda,11220.0,22.0,0.0,FY25-26
2025,8,EvoCheck,22698050.41229999,10348.0,3446447.7277,FY25-26
2025,8,EvoCheck Go,19231097.37449998,13464.0,5122552.6755,FY25-26
2025,8,Evofix,3711788.33,6230.0,164606.91999999998,FY25-26
2025,8,Evokalm,9606522.50609999,35990.0,136234.9539,FY25-26
2025,8,Evokalm XR,2639850.525,4365.0,12978.225,FY25-26
2025,8,Evopride,16547575.696000014,28403.0,88795.784,FY25-26
2025,8,Evopride Plus,23473008.969599824,54944.0,90121.6304,FY25-26
2025,8,Fasteso,3794858.8486999995,9807.0,7126.7213,FY25-26
2025,8,Femova,17464997.805800036,16287.0,133268.5642,FY25-26
2025,8,Ferfer,22375262.704099912,29777.0,146869.0159,FY25-26
2025,8,Ferfer Gro,2949.24,7.0,0.0,FY25-26
2025,8,Finno-Q,3361465.5360000003,6696.0,14925.503999999999,FY25-26
2025,8,Forsonide,592213.53,1094.0,2446.47,FY25-26
2025,8,Galvecta,563035.75,1662.0,2044.25,FY25-26
2025,8,Galvecta Plus,6899724.4225,13697.0,34983.5775,FY25-26
2025,8,Gouric,96770965.155,151028.0,656051.845,FY25-26
2025,8,Histalis,2564370.44,12354.0,3369.06,FY25-26
2025,8,Inosita,14963098.770999964,14592.0,102032.11899999999,FY25-26
2025,8,Inosita Plus,140927189.47750065,160265.0,819303.5225,FY25-26
2025,8,Itipso,2563128.59,13744.0,6999.41,FY25-26
2025,8,Ivadin,11424.0,32.0,0.0,FY25-26
2025,8,K-1000,12572578.851599986,20180.0,74025.3484,FY25-26
2025,8,K-1000 Plus,3940393.564799998,15663.0,8561.9952,FY25-26
2025,8,Kalsob,33567002.73599982,53927.0,229048.164,FY25-26
2025,8,Klevra,9624423.564200008,9510.0,113276.73580000001,FY25-26
2025,8,Klevra XR,470648.8624,839.0,14293.1376,FY25-26
2025,8,Lowplat,85972414.16119768,364458.0,564493.3587999999,FY25-26
2025,8,Lowplat Plus,112287271.30370094,444539.0,636998.9962999999,FY25-26
2025,8,Momist Nasal Spray,4156478.58,7121.0,19987.920000000002,FY25-26
2025,8,Neo Q 10,3606238.5850999984,3254.0,26950.0349,FY25-26
2025,8,Nise,67164638.57500084,258966.0,192418.025,FY25-26
2025,8,Omron BPM,30626220.536000002,3699.0,1399506.584,FY25-26
2025,8,Omron BPM Wrist,436040.576,76.0,235879.224,FY25-26
2025,8,Omron ETB,273916.7629,196.0,47913.2771,FY25-26
2025,8,Omron Nebulizer,157522.1147,14.0,30410.1053,FY25-26
2025,8,Omron Weigh Scale,75071.8938,14.0,14834.5662,FY25-26
2025,8,Onita,14247108.4,12069.0,115001.6,FY25-26
2025,8,Opt-D,43747759.168099955,186802.0,649975.4419,FY25-26
2025,8,Orslim,71631434.6,32969.0,529464.15,FY25-26
2025,8,Oxivort,0.0,0.0,0.0,FY25-26
2025,8,Paridopa,6812279.443500001,4566.0,59628.006499999996,FY25-26
2025,8,Phytus,835165.374,2095.0,3253.626,FY25-26
2025,8,Ramipace,33116203.76559978,53011.0,197976.7044,FY25-26
2025,8,Redexa,2831468.9299999997,4561.0,14615.82,FY25-26
2025,8,Retzole,6141637.6,3462.0,38032.4,FY25-26
2025,8,Revolic,806869.2015999999,1488.0,3912.2384,FY25-26
2025,8,SETSPIN,0.0,0.0,0.0,FY25-26
2025,8,Sacvin,49183642.72900022,34872.0,396816.471,FY25-26
2025,8,SheVit,6825916.061500017,13793.0,29618.7285,FY25-26
2025,8,Sparliv,4034092.4637999977,5113.0,17295.3462,FY25-26
2025,8,Stevo,2640142.1656,6726.0,316201.83439999993,FY25-26
2025,8,Supercran,1248954.7378999998,3806.0,121852.2821,FY25-26
2025,8,Tansin,4825598.8064999925,23794.0,19125.093500000003,FY25-26
2025,8,Telsarta,8658904.95,32249.0,48248.55,FY25-26
2025,8,Telsarta-A,17753526.18209998,42507.0,76925.51789999999,FY25-26
2025,8,Telsarta-D,1550818.778,3473.0,3193.722,FY25-26
2025,8,Thewril,5018060.85,8470.0,21589.15,FY25-26
2025,8,Tiocap,3440893.5,13954.0,15121.5,FY25-26
2025,8,Treatan,12599667.966500003,30149.0,55637.5835,FY25-26
2025,8,Treatan-D,1370214.45,1637.0,7321.05,FY25-26
2025,8,UriTreat,1546235.0,1828.0,7565.0,FY25-26
2025,8,Vanzak,4676869.2265,13197.0,10311.2735,FY25-26
2025,8,Vible,8928339.271600004,12460.0,47097.1284,FY25-26
2025,8,Voxamine,8095005.825299997,18030.0,116239.4747,FY25-26
2025,8,X-Plended,175428214.54390043,408347.0,1153358.4061,FY25-26
2025,8,X-Plended EZ,25790809.82800003,63850.0,182968.272,FY25-26
2025,8,Xcept,45914531.5319,83840.0,346059.7181,FY25-26
2025,8,Xilica,14851998.201100007,37116.0,93736.2689,FY25-26
2025,8,Zibes,6364269.944899984,40891.0,21179.9651,FY25-26
2025,8,Zilero,1694615.7175,1993.0,10004.032500000001,FY25-26
2025,8,Zilfom,1620642.3,3267.0,3873.45,FY25-26
2025,8,Zoltar,8940094.7732,39413.0,4035908.1268,FY25-26
2025,9,Actiflor,4347157.295,6945.0,80280.205,FY25-26
2025,9,Actnise,5834573.2569,17731.0,247691.6731,FY25-26
2025,9,Ad Folic,11671527.11759999,30208.0,78780.7224,FY25-26
2025,9,Ad Folic OD,23960066.03299992,45913.0,183285.01699999996,FY25-26
2025,9,Ad-D Chewable,627545.4789000001,2538.0,1586.6611,FY25-26
2025,9,Agoviz,3746317.837499999,5298.0,22944.2625,FY25-26
2025,9,Aircare,0.0,0.0,0.0,FY25-26
2025,9,Aircare Plus,845386.6359,2139.0,2063.7741,FY25-26
2025,9,Aireez,14695495.232,25064.0,75711.268,FY25-26
2025,9,Anex-M,883966.0136000004,2670.0,4770.1864000000005,FY25-26
2025,9,Anplag,40562922.713,29744.0,597698.287,FY25-26
2025,9,Arbi,4123498.24,11637.0,24072.510000000002,FY25-26
2025,9,Arbi-A,1034832.483,3696.0,5399.897,FY25-26
2025,9,Arbi-D,10305826.496,22272.0,78513.004,FY25-26
2025,9,Avsar,157787172.54500148,348544.0,679459.655,FY25-26
2025,9,Avsar Plus,52693384.88149963,117221.0,193224.5985,FY25-26
2025,9,BD PEN NEEDLE,2642896.3704999997,118475.0,25198.8295,FY25-26
2025,9,BD SYRINGE - BAG,58532173.4875,1704117.0,1625213.2625,FY25-26
2025,9,Bempion,594740.75,1439.0,4883.25,FY25-26
2025,9,Busonide,14338060.787499994,31659.0,55230.6125,FY25-26
2025,9,Byvas,32617868.559999827,115559.0,151634.89,FY25-26
2025,9,Dapwiz,8335101.376,26298.0,47020.624,FY25-26
2025,9,Dapwiz Plus XR,2757352.7995000007,6135.0,14470.0005,FY25-26
2025,9,Dipof,2198072.2422,9631.0,11568.8378,FY25-26
2025,9,Diu Tansin,2021811.275,8695.0,10644.975,FY25-26
2025,9,Duzalta,19662961.008499984,33727.0,151137.6615,FY25-26
2025,9,Eglaro,277225.056,645.0,2879.694,FY25-26
2025,9,Eglaro-S,11154661.776899999,17344.0,45800.9731,FY25-26
2025,9,Erli,22802968.99939996,53839.0,157549.75059999997,FY25-26
2025,9,Erli Plus,14033184.448500002,40377.0,48182.4515,FY25-26
2025,9,Erli Plus XR,14733404.062499974,27621.0,133310.1375,FY25-26
2025,9,Erlina,18407913.911799997,32755.0,182920.5882,FY25-26
2025,9,Erlina Plus XR,6283626.610000011,22746.0,41699.39,FY25-26
2025,9,Estar,57634046.31529994,151684.0,442564.1347,FY25-26
2025,9,Evo Joshanda,22440.0,44.0,0.0,FY25-26
2025,9,EvoCheck,24470744.9964,11042.0,3459561.4135999996,FY25-26
2025,9,EvoCheck Go,19627947.98899998,13407.0,4712715.360999999,FY25-26
2025,9,Evofix,4220263.26,6792.0,210672.84,FY25-26
2025,9,Evokalm,10148699.398399992,37731.0,125066.32160000001,FY25-26
2025,9,Evokalm XR,2691520.325,4457.0,17221.425,FY25-26
2025,9,Evopride,16516926.919000011,28445.0,107873.021,FY25-26
2025,9,Evopride Plus,23865747.446799822,55685.0,92756.2732,FY25-26
2025,9,FREEDEP,0.0,0.0,0.0,FY25-26
2025,9,Fasteso,4428688.8207,11361.0,9539.7693,FY25-26
2025,9,Femova,17982137.269100033,16791.0,160706.1409,FY25-26
2025,9,Ferfer,25233607.8296999,33591.0,173280.93029999998,FY25-26
2025,9,Ferfer Gro,421.32,1.0,0.0,FY25-26
2025,9,Finno-Q,3293539.3606000002,6555.0,11753.839399999999,FY25-26
2025,9,Forsonide,558774.36,1024.0,3143.64,FY25-26
2025,9,Galvecta,529867.22,1563.0,1552.78,FY25-26
2025,9,Galvecta Plus,6701656.509000001,13314.0,40968.491,FY25-26
2025,9,Gouric,101987484.3025,159752.0,831490.6975,FY25-26
2025,9,Histalis,2698403.37,12991.0,4035.63,FY25-26
2025,9,Inosita,16047045.022999957,15547.0,190295.707,FY25-26
2025,9,Inosita Plus,149752287.74390072,170841.0,1665557.9561,FY25-26
2025,9,Iprazyme,94235.25,202.0,3633.75,FY25-26
2025,9,Iprazyme-S,112157.5,196.0,4462.5,FY25-26
2025,9,Itipso,2689839.79,14416.0,5952.21,FY25-26
2025,9,Ivadin,7140.0,20.0,0.0,FY25-26
2025,9,K-1000,20923009.87019991,33605.0,136907.5798,FY25-26
2025,9,K-1000 Plus,3391286.2896,13474.0,5778.5904,FY25-26
2025,9,Kalsob,23737345.972799912,38179.0,189433.32719999997,FY25-26
2025,9,Klevra,9943474.865400007,9746.0,123671.4946,FY25-26
2025,9,Klevra XR,448858.7656,800.0,13541.2344,FY25-26
2025,9,Lowplat,87139325.80539763,369649.0,630132.7546,FY25-26
2025,9,Lowplat Plus,116224779.33470094,460738.0,811713.2652999999,FY25-26
2025,9,Momist Nasal Spray,4458825.195,7646.0,25553.805,FY25-26
2025,9,Neo Q 10,3646389.195899999,3285.0,21411.8541,FY25-26
2025,9,Nise,72664076.10450107,280101.0,190193.99550000002,FY25-26
2025,9,Omron BPM,23799224.9192,3338.0,666814.4008,FY25-26
2025,9,Omron BPM Wrist,4237073.252499996,483.0,33153.8975,FY25-26
2025,9,Omron ETB,265493.36110000004,184.0,36632.7989,FY25-26
2025,9,Omron Nebulizer,250621.0391,22.0,44701.0209,FY25-26
2025,9,Omron Weigh Scale,278003.61500000005,50.0,43090.884999999995,FY25-26
2025,9,Onita,14683778.9,12444.0,124581.09999999999,FY25-26
2025,9,Opt-D,44470612.232899964,191540.0,622038.1771,FY25-26
2025,9,Orslim,75538488.9245,34776.0,577481.0755,FY25-26
2025,9,Oxivort,0.0,0.0,0.0,FY25-26
2025,9,Paridopa,8720048.3345,5596.0,117998.3655,FY25-26
2025,9,Phytus,667533.6,1676.0,3201.6,FY25-26
2025,9,Ramipace,33954149.563999765,54466.0,228360.756,FY25-26
2025,9,Redexa,2754420.9625,4451.0,16413.287500000002,FY25-26
2025,9,Retzole,6213102.2,3501.0,36182.8,FY25-26
2025,9,Revolic,855396.2143999998,1578.0,4424.4256,FY25-26
2025,9,Sacvin,49736512.428600244,35497.0,436338.9713999999,FY25-26
2025,9,SheVit,9322666.438500054,18870.0,56289.661499999995,FY25-26
2025,9,Sparliv,4074635.9107999974,5166.0,18747.5092,FY25-26
2025,9,Stevo,1029895.0719999999,2448.0,29193.888,FY25-26
2025,9,Supercran,866758.8589,2936.0,190700.2611,FY25-26
2025,9,Tansin,4976946.905199992,24655.0,23013.914800000002,FY25-26
2025,9,Telsarta,9153217.265,34117.0,67217.235,FY25-26
2025,9,Telsarta-A,17914555.392699968,42150.0,99023.7073,FY25-26
2025,9,Telsarta-D,8698564.86,19561.0,59571.64,FY25-26
2025,9,Thewril,5107684.85,8609.0,14670.15,FY25-26
2025,9,Tiocap,3764828.925,14331.0,18733.575,FY25-26
2025,9,Treatan,12612533.674500002,30519.0,55692.775499999996,FY25-26
2025,9,Treatan-D,1255790.0625,1499.0,5618.4375,FY25-26
2025,9,UFI,0.0,0.0,0.0,FY25-26
2025,9,UriTreat,1571522.5,1859.0,8627.5,FY25-26
2025,9,Vanzak,5430525.8575,15191.0,9967.1425,FY25-26
2025,9,Vible,9052646.176100006,12639.0,51731.0839,FY25-26
2025,9,Voxamine,8425349.890999995,18530.0,114965.649,FY25-26
2025,9,X-Plended,188506879.58160064,439674.0,1496109.2184,FY25-26
2025,9,X-Plended EZ,14984327.88649999,34185.0,134253.21349999998,FY25-26
2025,9,Xcept,48723821.812199995,87457.0,475385.18779999996,FY25-26
2025,9,Xilica,14488024.288300008,36053.0,96342.4917,FY25-26
2025,9,Zibes,7221340.146399986,52479.0,26218.7736,FY25-26
2025,9,Zilero,1826599.85,2149.0,11877.9,FY25-26
2025,9,Zilfom,1604523.75,3232.0,2588.25,FY25-26
2025,9,Zoltar,9184584.8135,39379.0,3765679.6465000003,FY25-26
2025,10,Actiflor,2102571.05,3365.0,42616.45,FY25-26
2025,10,Actnise,4749244.588899999,14144.0,102571.7311,FY25-26
2025,10,Ad Folic,11249511.607699996,29084.0,63582.7123,FY25-26
2025,10,Ad Folic OD,22964773.962499913,43956.0,149488.63749999998,FY25-26
2025,10,Ad-D Chewable,676006.562,2511.0,2033.418,FY25-26
2025,10,Agoviz,4469769.999000001,6329.0,32997.051,FY25-26
2025,10,Aircare,1307.6999999999998,3.0,0.0,FY25-26
2025,10,Aircare Plus,1011069.3251,2555.0,1196.1249,FY25-26
2025,10,Aireez,18985760.854,32914.0,84397.14600000001,FY25-26
2025,10,Anex-M,872217.2660000003,2635.0,4868.834,FY25-26
2025,10,Anplag,42237403.985,30930.0,528068.015,FY25-26
2025,10,Arbi,4300032.7,12088.0,27653.050000000003,FY25-26
2025,10,Arbi-A,873187.8213999998,3164.0,4055.2986,FY25-26
2025,10,Arbi-D,10247239.8805,22161.0,75670.1195,FY25-26
2025,10,Avsar,160922765.90100154,355278.0,663767.4990000001,FY25-26
2025,10,Avsar Plus,53890146.00039962,119760.0,193014.0696,FY25-26
2025,10,BD PEN NEEDLE,2798986.763,125500.0,27109.637,FY25-26
2025,10,BD SYRINGE - BAG,54704853.710999995,1586128.0,1293133.189,FY25-26
2025,10,Bempion,895150.8099999999,2168.0,9232.19,FY25-26
2025,10,Busonide,17003505.746499997,37625.0,54957.2535,FY25-26
2025,10,Byvas,32853242.939999834,116645.0,141141.61000000002,FY25-26
2025,10,Dapwiz,8184023.302999999,25771.0,42089.697,FY25-26
2025,10,Dapwiz Plus XR,3803138.204500002,8237.0,21504.7955,FY25-26
2025,10,Dipof,2245391.3751000003,9782.0,14160.9049,FY25-26
2025,10,Diu Tansin,2127261.323,9146.0,10616.177,FY25-26
2025,10,Duzalta,19025617.828499988,32662.0,161030.4115,FY25-26
2025,10,ESMART,0.0,0.0,0.0,FY25-26
2025,10,EVOCIN,0.0,0.0,0.0,FY25-26
2025,10,Eglaro,279937.7672,638.0,2481.5328,FY25-26
2025,10,Eglaro-S,11361616.587499999,17671.0,47869.6625,FY25-26
2025,10,Erli,23181542.964599963,54821.0,131553.2354,FY25-26
2025,10,Erli Plus,15334800.360000003,44725.0,66228.94,FY25-26
2025,10,Erli Plus XR,15711102.547499971,29881.0,133890.2525,FY25-26
2025,10,Erlina,33189730.342999954,56477.0,243224.457,FY25-26
2025,10,Erlina Plus XR,8012308.080000009,29496.0,49846.72,FY25-26
2025,10,Estar,57432844.90639995,150815.0,439058.3436,FY25-26
2025,10,Evo Joshanda,36210.0,71.0,0.0,FY25-26
2025,10,EvoCheck,21805562.6477,9907.0,3430325.3623,FY25-26
2025,10,EvoCheck Go,18518701.267500002,12689.0,5150498.6325,FY25-26
2025,10,Evofix,4684620.9799999995,7539.0,226926.37,FY25-26
2025,10,Evokalm,9795989.030699987,36651.0,122264.5293,FY25-26
2025,10,Evokalm XR,2670985.005,4415.0,12231.245,FY25-26
2025,10,Evopride,16607401.838400017,28627.0,116333.8816,FY25-26
2025,10,Evopride Plus,24440560.658899814,57028.0,89533.34109999999,FY25-26
2025,10,Fasteso,4666257.5052,12117.0,8885.1248,FY25-26
2025,10,Femova,17977202.935300034,16766.0,138627.7247,FY25-26
2025,10,Ferfer,22622894.99309989,30109.0,150348.2469,FY25-26
2025,10,Ferfer Gro,421.32,1.0,0.0,FY25-26
2025,10,Finno-Q,3681562.122900001,7330.0,14517.077099999999,FY25-26
2025,10,Forsonide,582477.12,1064.0,3053.88,FY25-26
2025,10,Galvecta,580144.72,1715.0,2955.2799999999997,FY25-26
2025,10,Galvecta Plus,6780954.4325,13456.0,34481.567500000005,FY25-26
2025,10,Gouric,108202772.66,169580.0,817785.34,FY25-26
2025,10,Histalis,3163781.94,15342.0,5494.06,FY25-26
2025,10,Inosita,15080929.06249996,14779.0,141878.8675,FY25-26
2025,10,Inosita Plus,143319052.28340062,164288.0,1494316.3666,FY25-26
2025,10,Iprazyme,1553374.83,3216.0,4777.17,FY25-26
2025,10,Iprazyme-S,1993886.65,3377.0,15428.35,FY25-26
2025,10,Itipso,2508530.1999999997,13444.0,5497.8,FY25-26
2025,10,Ivadin,9282.0,26.0,0.0,FY25-26
2025,10,K-1000,20375245.33639994,32681.0,105610.55360000001,FY25-26
2025,10,K-1000 Plus,1379530.0464,5488.0,4104.5136,FY25-26
2025,10,Kalsob,39404213.63149978,63352.0,298484.7685,FY25-26
2025,10,Klevra,10024033.508300008,9924.0,120820.0217,FY25-26
2025,10,Klevra XR,459828.988,820.0,14131.012,FY25-26
2025,10,Lowplat,88561303.75949755,375160.0,516686.6405,FY25-26
2025,10,Lowplat Plus,113774978.82920088,450622.0,694900.5708,FY25-26
2025,10,Momist Nasal Spray,5700997.005,9756.0,20896.995,FY25-26
2025,10,Neo Q 10,3533607.4015999986,3188.0,25890.2384,FY25-26
2025,10,Nise,73721958.32800108,284355.0,238777.172,FY25-26
2025,10,Omron BPM,26588885.6603,3648.0,932494.4897,FY25-26
2025,10,Omron BPM Wrist,358769.8095,41.0,3713.2405,FY25-26
2025,10,Omron ETB,293390.772,203.0,39933.198000000004,FY25-26
2025,10,Omron Nebulizer,5839993.736500001,703.0,3596888.4535,FY25-26
2025,10,Omron Weigh Scale,144107.19910000003,25.0,16440.050900000002,FY25-26
2025,10,Onita,14348282.2,12142.0,100697.8,FY25-26
2025,10,Opt-D,42175024.675599955,176679.0,532782.9344,FY25-26
2025,10,Orslim,77633932.083,35713.0,532896.667,FY25-26
2025,10,Oxivort,0.0,0.0,0.0,FY25-26
2025,10,Paridopa,9702678.361500002,6247.0,71178.3885,FY25-26
2025,10,Phytus,1243445.412,3124.0,6779.388,FY25-26
2025,10,Ramipace,33506857.890999753,53807.0,215055.879,FY25-26
2025,10,Redexa,2665267.3525,4264.0,8458.6475,FY25-26
2025,10,Retzole,6078010.85,3420.0,26689.15,FY25-26
2025,10,Revolic,850072.7368,1568.0,4299.1032,FY25-26
2025,10,SPEDICAM,0.0,0.0,0.0,FY25-26
2025,10,Sacvin,51932472.3245003,37173.0,412663.72549999994,FY25-26
2025,10,SheVit,11764351.803200047,23791.0,60488.9268,FY25-26
2025,10,Sparliv,4245648.814999998,5385.0,21263.635000000002,FY25-26
2025,10,Stevo,467437.24079999997,1094.0,7805.7192000000005,FY25-26
2025,10,Supercran,884221.5586999999,3068.0,220780.0013,FY25-26
2025,10,Tansin,5474737.979099991,27118.0,22380.6809,FY25-26
2025,10,Telsarta,9198589.16,34363.0,66096.34,FY25-26
2025,10,Telsarta-A,20719188.09049997,49336.0,106177.40950000001,FY25-26
2025,10,Telsarta-D,8897447.539,17655.0,60727.960999999996,FY25-26
2025,10,Thewril,4919815.3,8303.0,20469.7,FY25-26
2025,10,Tiocap,4215980.025,16721.0,14597.475,FY25-26
2025,10,Treatan,12697082.123,30654.0,52842.727,FY25-26
2025,10,Treatan-D,1340585.2349999999,1603.0,8339.265,FY25-26
2025,10,UriTreat,1644877.5,1949.0,11772.5,FY25-26
2025,10,Vanzak,5786445.346,16070.0,7605.154,FY25-26
2025,10,Vible,8981098.386100003,12531.0,45482.1539,FY25-26
2025,10,Voxamine,8247969.547499996,18207.0,102437.5625,FY25-26
2025,10,X-Plended,187728715.99200058,438127.0,1238141.508,FY25-26
2025,10,X-Plended EZ,36875726.68050004,93461.0,305435.7195,FY25-26
2025,10,Xcept,50086972.661,89490.0,398705.089,FY25-26
2025,10,Xilica,14591561.13290001,36350.0,85136.3271,FY25-26
2025,10,Zibes,7276786.796299983,50177.0,24535.353700000003,FY25-26
2025,10,Zilero,2101886.4175,2469.0,13971.8325,FY25-26
2025,10,Zilfom,1923779.925,3876.0,3561.075,FY25-26
2025,10,Zoltar,9670418.709599998,41280.0,3883421.9504,FY25-26
2025,11,Actiflor,1901560.245,2996.0,8389.755,FY25-26
2025,11,Actnise,3156788.4598,9232.0,10064.5002,FY25-26
2025,11,Ad Folic,11128211.573699992,28796.0,72856.5063,FY25-26
2025,11,Ad Folic OD,22008284.36299993,42189.0,176801.28699999998,FY25-26
2025,11,Ad-D Chewable,578529.4616,2166.0,2253.5184,FY25-26
2025,11,Agoviz,3780574.155499999,5353.0,27817.694499999998,FY25-26
2025,11,Aircare,1743.6,4.0,0.0,FY25-26
2025,11,Aircare Plus,1253451.1646,3175.0,4452.0854,FY25-26
2025,11,Aireez,19083247.065,33690.0,99790.935,FY25-26
2025,11,Anex-M,844742.0938000004,2551.0,4383.7662,FY25-26
2025,11,Anplag,41514816.085,30351.0,520726.915,FY25-26
2025,11,Arbi,3978657.3475,11238.0,22874.9025,FY25-26
2025,11,Arbi-A,859762.6920999999,3148.0,4845.9979,FY25-26
2025,11,Arbi-D,9739286.3235,21102.0,67767.1765,FY25-26
2025,11,Avsar,158854069.9180015,349762.0,626408.282,FY25-26
2025,11,Avsar Plus,53240919.863699645,118279.0,205602.4063,FY25-26
2025,11,Azliv,0.0,0.0,0.0,FY25-26
2025,11,BD PEN NEEDLE,2612923.8547,117336.0,30144.7853,FY25-26
2025,11,BD SYRINGE - BAG,45106360.76500001,1308440.0,1039688.485,FY25-26
2025,11,Bempion,927065.25,2243.0,9804.75,FY25-26
2025,11,Busonide,17559194.573900003,38800.0,64288.0761,FY25-26
2025,11,Byvas,31705379.149999816,112342.0,141242.75,FY25-26
2025,11,Dapwiz,7199023.49,22715.0,37723.51,FY25-26
2025,11,Dapwiz Plus XR,3267661.4750000015,7093.0,18795.525,FY25-26
2025,11,Dipof,2105779.2448,9150.0,10348.4252,FY25-26
2025,11,Diu Tansin,2066616.662,8877.0,8382.088,FY25-26
2025,11,Duzalta,18158021.229099985,31191.0,151622.4609,FY25-26
2025,11,Eglaro,275251.262,627.0,2272.888,FY25-26
2025,11,Eglaro-S,10614828.8675,16497.0,52747.6325,FY25-26
2025,11,Erli,21931704.446299966,52007.0,139835.0037,FY25-26
2025,11,Erli Plus,14014300.199000003,40647.0,54142.451,FY25-26
2025,11,Erli Plus XR,14511339.200499969,27540.0,116932.9995,FY25-26
2025,11,Erlina,25534215.67900001,43931.0,173104.421,FY25-26
2025,11,Erlina Plus XR,5669615.52700001,21043.0,32150.473,FY25-26
2025,11,Estar,53991599.89909995,142070.0,418225.5509,FY25-26
2025,11,Evo Joshanda,37740.0,74.0,0.0,FY25-26
2025,11,EvoCheck,23695964.968099985,11013.0,4302214.4219,FY25-26
2025,11,EvoCheck Go,20269656.536499996,13617.0,5418263.2635,FY25-26
2025,11,EvoCheck Premium LinX,1207136.0,90.0,16864.0,FY25-26
2025,11,Evofix,4059966.18,6194.0,192658.62,FY25-26
2025,11,Evokalm,9270189.290199986,34420.0,110825.6798,FY25-26
2025,11,Evokalm XR,2208882.2925,3651.0,10012.9575,FY25-26
2025,11,Evopride,15640659.667900011,26705.0,75849.3321,FY25-26
2025,11,Evopride Plus,21920455.640399832,51129.0,77060.3596,FY25-26
2025,11,Fasteso,3517465.411699999,9269.0,7960.418299999999,FY25-26
2025,11,Femova,16322897.432200028,15222.0,124625.7878,FY25-26
2025,11,Ferfer,19553472.58349993,26036.0,139116.37649999998,FY25-26
2025,11,Ferfer Gro,1685.28,4.0,0.0,FY25-26
2025,11,Finno-Q,2839330.0549000003,5655.0,12147.1451,FY25-26
2025,11,Forsonide,504957.63,934.0,4226.37,FY25-26
2025,11,Galvecta,538874.194,1592.0,2405.806,FY25-26
2025,11,Galvecta Plus,6004899.29,11911.0,27219.21,FY25-26
2025,11,Gouric,92481443.47,144736.0,636634.53,FY25-26
2025,11,Histalis,3057084.33,14948.0,4292.67,FY25-26
2025,11,Inosita,14150322.019499969,13858.0,139748.9505,FY25-26
2025,11,Inosita Plus,133087169.29900056,152058.0,893969.351,FY25-26
2025,11,Iprazyme,831605.49,1727.0,5126.01,FY25-26
2025,11,Iprazyme-S,1869311.5,3181.0,23383.5,FY25-26
2025,11,Itipso,2228187.28,11944.0,5340.72,FY25-26
